AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
,,,,,,huila,SPEAKER_06,37522.73,37524.1,1.37
,,,,,,huila,SPEAKER_06,37524.97,37526.27,1.3
,,,,,,huila,SPEAKER_06,37526.83,37528.72,1.89
,,,,,,huila,SPEAKER_06,37530.29,37530.91,0.62
,,,,,,huila,SPEAKER_06,37531.83,37533.38,1.55
,,,,,,huila,SPEAKER_06,37533.97,37535.61,1.64
,,,,,,huila,SPEAKER_06,37536.25,37539.59,3.34
,,,,,,huila,SPEAKER_06,37540.72,37542.05,1.33
,,,,,,huila,SPEAKER_06,37542.46,37545.98,3.53
,,,,,,huila,SPEAKER_06,37546.59,37547.35,0.76
,,,,,,huila,SPEAKER_06,37548.33,37549.14,0.81
,,,,,,huila,SPEAKER_06,37550.29,37554.13,3.85
,,,,,,huila,SPEAKER_06,37554.81,37558.17,3.36
,,,,,,huila,SPEAKER_06,37559.62,37565.24,5.62
,,,,,,huila,SPEAKER_06,37567.23,37569.2,1.97
,,,,,,huila,SPEAKER_06,37570.03,37573.54,3.51
,,,,,,huila,SPEAKER_06,37574.33,37578.72,4.39
,,,,,,huila,SPEAKER_06,37580.34,37582.87,2.53
,,,,,,huila,SPEAKER_06,37583.67,37584.54,0.88
,,,,,,huila,SPEAKER_06,37585.45,37586.82,1.37
,,,,,,huila,SPEAKER_06,37587.78,37590.43,2.65
,,,,,,huila,SPEAKER_06,37591.88,37593.28,1.4
,,,,,,huila,SPEAKER_06,37593.66,37595.41,1.76
,,,,,,huila,SPEAKER_06,37595.71,37599.53,3.81
,,,,,,huila,SPEAKER_06,37602.04,37604.78,2.73
,,,,,,huila,SPEAKER_06,37605.2,37606.5,1.3
,,,,,,huila,SPEAKER_06,37606.65,37608.93,2.28
,,,,,,huila,SPEAKER_06,37612.2,37615.98,3.78
,,,,,,huila,SPEAKER_06,37616.32,37618.78,2.46
,,,,,,huila,SPEAKER_06,37620.13,37622.02,1.89
,,,,,,huila,SPEAKER_06,37622.97,37623.68,0.71
,,,,,,huila,SPEAKER_06,37623.96,37625.52,1.55
,,,,,,huila,SPEAKER_06,37626.36,37629.35,2.99
,,,,,,huila,SPEAKER_06,37630.48,37636.2,5.72
,,,,,,huila,SPEAKER_06,37637.99,37639.23,1.25
,,,,,,huila,SPEAKER_06,37640.23,37641.95,1.72
,,,,,,huila,SPEAKER_06,37642.66,37644.33,1.67
,,,,,,huila,SPEAKER_06,37644.62,37645.19,0.57
,,,,,,huila,SPEAKER_06,37645.7,37647.32,1.62
,,,,,,huila,SPEAKER_06,37649.22,37651.64,2.41
,,,,,,huila,SPEAKER_06,37652.33,37654.27,1.94
,,,,,,huila,SPEAKER_06,37654.96,37656.11,1.15
,,,,,,huila,SPEAKER_06,37656.16,37658.35,2.19
,,,,,,huila,SPEAKER_06,37658.98,37661.37,2.4
,,,,,,huila,SPEAKER_06,37662.13,37663.3,1.16
,,,,,,huila,SPEAKER_06,37663.86,37668.12,4.27
,,,,,,huila,SPEAKER_06,37689.32,37689.39,0.07
,,,,,,huila,SPEAKER_06,37689.98,37690.03,0.05
,,,,,,huila,SPEAKER_06,37690.42,37692.14,1.72
,,,,,,huila,SPEAKER_06,37692.39,37692.59,0.2
0.002393868180941074,0.33578453513865286,0.6036561624361918,0.02593510084485528,0.003166070776037836,0.220500566996634,huila,SPEAKER_06,37692.9,37693.96,1.06
0.020599526044679805,0.4498729418963194,0.29304815232753756,0.10480715000303462,0.001400398620262422,0.40857555717229843,huila,SPEAKER_06,37699.88,37703.17,3.29
0.001733534700738696,0.37523163052705616,0.31056516904097337,0.013232427393981757,0.010319143221400177,0.05021789680736569,huila,SPEAKER_07,28101.75,28111.82,10.07
0.0021822986280312763,0.3172304816544056,0.39577462077140807,0.014597732524998719,0.014807687625580001,0.021309006190858782,huila,SPEAKER_07,28113.54,28122.08,8.54
0.008546024270464457,0.34150962418827574,0.39793053347813456,0.018426767515991645,0.00699976265643368,0.03783869664307291,huila,SPEAKER_07,28123.64,28124.9,1.27
0.02905797386547024,0.14452848801105891,0.33453950869000476,0.008378275372429609,0.02378831591214175,0.04784334151317244,huila,SPEAKER_07,28126.0,28128.33,2.33
0.00024284980214293614,0.390769561269769,0.48197632917651423,0.09306343224468744,0.0009540705475585666,0.14546069337262046,huila,SPEAKER_07,28132.19,28133.31,1.11
0.004332051357350257,0.31533701479544535,0.3764067695421331,0.014909096948994213,0.009024141703026971,0.04426272977006567,huila,SPEAKER_07,28134.59,28143.75,9.16
0.0024538685658206725,0.44070808732738864,0.38306304869743496,0.06833649691123775,0.0026389748541427813,0.1372609226762926,huila,SPEAKER_07,28145.44,28147.23,1.79
0.002273450023494661,0.3113284558057785,0.4283538907766342,0.00016468411922687665,0.000920839753234759,0.25382738560438156,huila,SPEAKER_07,28148.98,28152.17,3.19
,,,,,,huila,SPEAKER_07,28153.34,28156.02,2.68
0.00020541061409555064,0.3485785002509753,0.2905858059724172,0.010098076347882548,0.0007718788147030864,0.26156840721766156,huila,SPEAKER_07,28157.44,28163.04,5.6
,,,,,,huila,SPEAKER_07,28164.78,28167.9,3.12
,,,,,,huila,SPEAKER_07,28168.79,28169.91,1.11
,,,,,,huila,SPEAKER_07,28170.89,28174.38,3.49
,,,,,,huila,SPEAKER_07,28176.4,28177.37,0.96
,,,,,,huila,SPEAKER_07,28177.86,28180.13,2.28
,,,,,,huila,SPEAKER_07,28181.47,28182.16,0.69
