AU1,AU4,AU6,AU12,AU15,AU17,audio,speaker,start,end,duracion
0.007089138409355655,0.28151054307818413,0.31791609451174735,0.1836104366928339,0.012357209629772114,0.41427535880357025,dabeiba,SPEAKER_03,2034.75,2036.11,1.37
0.0009021515696076676,0.3975004833936691,0.191067216694355,0.07559977196433465,0.0001487147161969915,0.6227890133857727,dabeiba,SPEAKER_03,2036.4,2037.46,1.06
0.006796931383654564,0.3533278824318023,0.15420882332892644,0.1735961971627105,0.0009527556494071004,0.5046127349847839,dabeiba,SPEAKER_03,2038.09,2042.61,4.52
0.008142055899186647,0.1786907044680495,0.28856995231226873,0.1104174743611446,0.0011356384274054825,0.38339259659283254,dabeiba,SPEAKER_03,2043.33,2048.08,4.74
0.0017930764034168707,0.3152892596664883,0.43977509155159905,0.11993037496826478,0.015633615781206617,0.2066463560220741,dabeiba,SPEAKER_03,2048.9,2051.08,2.18
0.00020399945406963872,0.5701430312224797,0.3873002401420048,0.27225750740174026,0.00441256592637815,0.46817299014046077,dabeiba,SPEAKER_03,2052.55,2053.24,0.69
0.0015492452706287925,0.4841350646955626,0.358096026238941,0.08020796043222488,0.001439149518513919,0.32705130614340305,dabeiba,SPEAKER_03,2054.17,2060.26,6.09
0.004684610042854079,0.18727885239890643,0.2415754193706172,0.005297384662039154,0.000270028650074242,0.2167391928711108,dabeiba,SPEAKER_03,2060.51,2061.46,0.94
0.002439958969480358,0.36674190118908884,0.17961009964346886,0.12004989210516215,0.0015356660571706016,0.6065491957217455,dabeiba,SPEAKER_03,2062.72,2066.0,3.27
0.008552938490301249,0.3785581783108089,0.13616665315044962,0.09472978615161518,0.007726166891307398,0.45896609564838203,dabeiba,SPEAKER_03,2066.5,2068.04,1.54
0.0031232141465058223,0.25849256171461416,0.13197091265636332,0.13105451370446483,0.0003816905157792656,0.3556105166892795,dabeiba,SPEAKER_03,2068.06,2069.29,1.23
0.004405371091132493,0.27677925950602483,0.2567041590809822,0.18344225126661753,0.004057514746244506,0.2510853531329255,dabeiba,SPEAKER_03,2069.79,2072.41,2.62
,,,,,,dabeiba,SPEAKER_03,2073.24,2077.17,3.93
,,,,,,dabeiba,SPEAKER_03,2077.57,2078.74,1.16
,,,,,,dabeiba,SPEAKER_03,2079.09,2082.67,3.58
,,,,,,dabeiba,SPEAKER_03,2083.87,2090.62,6.75
,,,,,,dabeiba,SPEAKER_03,2091.48,2095.31,3.83
,,,,,,dabeiba,SPEAKER_03,2096.14,2099.11,2.97
,,,,,,dabeiba,SPEAKER_03,2099.71,2102.48,2.77
,,,,,,dabeiba,SPEAKER_03,2103.14,2104.59,1.45
,,,,,,dabeiba,SPEAKER_03,2105.18,2108.69,3.51
,,,,,,dabeiba,SPEAKER_03,2109.28,2113.08,3.8
,,,,,,dabeiba,SPEAKER_03,2113.33,2115.61,2.28
,,,,,,dabeiba,SPEAKER_03,2116.56,2118.19,1.64
,,,,,,dabeiba,SPEAKER_03,2118.7,2121.6,2.9
,,,,,,dabeiba,SPEAKER_03,2121.97,2124.44,2.46
,,,,,,dabeiba,SPEAKER_03,2125.72,2128.86,3.14
,,,,,,dabeiba,SPEAKER_03,2129.67,2131.59,1.92
,,,,,,dabeiba,SPEAKER_03,2132.7,2133.67,0.96
,,,,,,dabeiba,SPEAKER_03,2134.8,2135.66,0.86
,,,,,,dabeiba,SPEAKER_03,2136.05,2142.91,6.87
,,,,,,dabeiba,SPEAKER_03,2143.02,2145.99,2.97
,,,,,,dabeiba,SPEAKER_03,2147.07,2149.21,2.14
,,,,,,dabeiba,SPEAKER_03,2149.66,2151.32,1.65
,,,,,,dabeiba,SPEAKER_03,2153.22,2162.24,9.01
,,,,,,dabeiba,SPEAKER_03,2163.13,2164.5,1.37
,,,,,,dabeiba,SPEAKER_03,2164.99,2167.03,2.04
,,,,,,dabeiba,SPEAKER_03,2167.7,2169.36,1.65
,,,,,,dabeiba,SPEAKER_03,2169.75,2177.54,7.8
,,,,,,dabeiba,SPEAKER_03,2178.42,2179.57,1.15
,,,,,,dabeiba,SPEAKER_03,2180.31,2181.37,1.06
,,,,,,dabeiba,SPEAKER_03,2181.93,2183.04,1.11
,,,,,,dabeiba,SPEAKER_03,2184.26,2189.2,4.94
