doc_id,section_id,section,y7_surprisal
bdeb25833f827d6b,1,,-0.10030120187439026
bdeb25833f827d6b,2,,-0.11448535360395912
bdeb25833f827d6b,3,,-0.931792750954628
bec5401dce335865,3,,-0.2689493582496103
bec5401dce335865,4,,-1.368305429816246
c0a97e16ecc76c16,1,,-0.10682739151848683
c0a97e16ecc76c16,2,,-0.09753592795907304
c0a97e16ecc76c16,3,,-0.9772540032863617
c1d74a603a6e0b5d,1,,-0.24630315229296684
c1d74a603a6e0b5d,3,,-0.05560522507876159
c1d74a603a6e0b5d,4,,-1.27351513504982
c1d9f13438c1de88,1,,-0.11815932330985862
c1d9f13438c1de88,2,,-1.0268415361642838
c221692920ea88fd,6,,-0.3392276167869568
c221692920ea88fd,7,,-0.10587883084302854
c221692920ea88fd,8,,-0.1488726488314569
c221692920ea88fd,10,,-0.7479574419558048
c221692920ea88fd,11,,-0.49109716465075803
c222575da4c1142a,1,,-1.3804712295532227
c278eaf7ad429d81,2,,-0.29803372889354424
c278eaf7ad429d81,3,,-0.17316086124628782
c42ba148300730f4,1,,-1.0990248993039131
c42ba148300730f4,3,,-0.17634222035606703
c42ba148300730f4,4,,-1.6035709977149963
c47ce5a90ec4b4ce,1,,-0.26187873631715775
c47ce5a90ec4b4ce,3,,-0.4568496495485306
c4c4285e78cae074,1,,-0.3116365089302971
c4c4285e78cae074,2,,-0.46409283578395844
c4d4e8b6d8188586,2,,-0.45798631608486184
c4d4e8b6d8188586,3,,-1.6480015069246292
c643525bb6a6c431,1,,-0.29910665132889624
c643525bb6a6c431,2,,-1.8827248513698578
c69dc286db3c9455,1,,-0.07280312111187312
c69dc286db3c9455,2,,-1.5722241699695587
c76a6c050b25c99f,1,,-0.3450630929853235
c76a6c050b25c99f,2,,-0.5151714831590652
c7e4faba1b79c771,1,,-0.5098749101161957
c82de3033e6e9712,1,,-0.09795348346233368
c82de3033e6e9712,3,,0.07909322995692492
c82de3033e6e9712,4,,-0.10669703909661621
c82de3033e6e9712,5,,-0.04609406882753739
c82de3033e6e9712,6,,-1.5443291068077087
c8e3b5b128862d35,1,,-0.4819475747644901
c96e93212fb2bae3,1,,-0.4118140742182731
c9d3820f5dc36b34,1,,-0.7602796815335751
c9d3820f5dc36b34,2,,-1.7097220867872238
ca2ba5db740d9ea6,1,,-0.26262330460465616
ca2ba5db740d9ea6,2,,-0.1636611992636552
ca2ba5db740d9ea6,3,,-0.8761946447193623
ca4b10eb48138e1d,2,,-0.18822616711258888
ca4b10eb48138e1d,3,,-0.17532227764075453
ca4b10eb48138e1d,4,,-0.25979175403714183
ca4b10eb48138e1d,5,,-0.6098636891692877
ca66e02c1b6e5c64,1,,-0.3303813635120316
ca66e02c1b6e5c64,2,,-0.9551457092165947
cbdf9a296c1dca6c,2,,-0.2692056906720003
cbdf9a296c1dca6c,3,,-1.8320003896951675
ccde7d83c8695612,1,,-0.48496219515800476
ccde7d83c8695612,3,,-1.825923353433609
ce1823634145536d,2,,-0.1427760446444154
ce1823634145536d,3,,-0.14109350368380547
ce1823634145536d,4,,-0.37411555647850037
ce7e21d9cf563292,2,,-0.11074611591175199
ce7e21d9cf563292,3,,-0.2374044321477413
ce7e21d9cf563292,4,,-0.6300460164739679
ce7e21d9cf563292,5,,-0.05693861562758684
ce7e21d9cf563292,6,,-0.5408496260643005
cf64a4026cc99439,1,,-0.30221548851113766
cf64a4026cc99439,2,,-0.8521108068525791
cf64a4026cc99439,3,,-0.7676813676953316
d1501d4896ef9899,1,,-0.25111590964453556
d1501d4896ef9899,2,,-0.3040199701984724
d1501d4896ef9899,3,,-0.5587257891893387
d1fb3b43b90d9c74,1,,-0.20812281133497468
d1fb3b43b90d9c74,2,,-0.28500920824706555
d313e99855ec56b6,7,,-0.2915439209303795
d313e99855ec56b6,9,,-0.3767852604646107
d313e99855ec56b6,11,,-0.32128112204372883
d313e99855ec56b6,12,,-0.3796169627457857
d313e99855ec56b6,13,,-0.4189934954047203
d313e99855ec56b6,14,,-0.4984375350177288
d313e99855ec56b6,15,,-0.4006572663784027
d313e99855ec56b6,16,,-0.3643099684268236
d313e99855ec56b6,17,,0.01663109054788947
d313e99855ec56b6,18,,-1.0701702274382114
d313e99855ec56b6,19,,0.0446535125374794
d313e99855ec56b6,20,,-0.23296711221337318
d313e99855ec56b6,21,,0.027409523725509644
d313e99855ec56b6,22,,-0.29121797531843185
d313e99855ec56b6,23,,0.06629927270114422
d313e99855ec56b6,24,,-0.15332233905792236
d313e99855ec56b6,25,,-0.05909433960914612
d313e99855ec56b6,26,,-0.5149522880092263
d313e99855ec56b6,27,,-0.6884295687907271
d313e99855ec56b6,28,,-0.858884897083044
d313e99855ec56b6,29,,-0.38264837050262623
d313e99855ec56b6,30,,0.04603613237850368
d313e99855ec56b6,31,,0.011724039912223816
d313e99855ec56b6,33,,-0.14727414399385452
d313e99855ec56b6,34,,-0.6142092253322955
d313e99855ec56b6,36,,-0.394309036220823
d313e99855ec56b6,37,,-0.4385692529380322
d313e99855ec56b6,41,,-0.46787315607070923
d313e99855ec56b6,44,,-0.8971820644548406
d313e99855ec56b6,46,,-0.4074272634461522
d313e99855ec56b6,47,,-0.676951901987195
d313e99855ec56b6,61,,-0.46984201669692993
d313e99855ec56b6,62,,-0.3520723134279251
d313e99855ec56b6,64,,0.010444484651088715
d313e99855ec56b6,80,,-0.04049992933869362
d313e99855ec56b6,85,,-0.3069634884595871
d313e99855ec56b6,93,,-0.5763424237569174
d313e99855ec56b6,95,,-0.6713540554046631
d313e99855ec56b6,97,,-0.5551708340644836
d313e99855ec56b6,98,,-0.08236934244632721
d313e99855ec56b6,100,,-0.4684216808527708
d313e99855ec56b6,103,,-1.1270304471254349
d313e99855ec56b6,105,,-0.4812485171365552
d313e99855ec56b6,106,,-0.0481981833775838
d313e99855ec56b6,107,,-0.030032776296138763
d313e99855ec56b6,110,,-0.31181130061546963
d34e73987d1ce11f,1,,-0.33410488264755633
d34e73987d1ce11f,3,,-0.30021831368406615
d34e73987d1ce11f,4,,-0.2622764504586275
d34e73987d1ce11f,5,,-0.05693861562758684
d34e73987d1ce11f,6,,-0.45234480376044917
d486f76d012c734a,2,,-0.6213352469106516
d4f1ec308715f919,1,,0.10470816493034363
d4f1ec308715f919,3,,-0.07408273685723543
d4f1ec308715f919,4,,-1.7307973504066467
d66b3436b885d33c,1,,-1.9306498318910599
d7baa5d83fa92ed0,2,,-0.573388084769249
d8b92a2308557bd5,1,,-0.22812022895298223
d8b92a2308557bd5,2,,-1.2825206220149994
d8d34808d36ea8f8,2,,-0.3219193584004114
d95ac6a1be326587,1,,-0.9349185079336166
da4f9dd7ff238a27,2,,-0.3179149446077645
db9d7c74bc297e1b,1,,-0.3415107099073274
db9d7c74bc297e1b,2,,-1.3543250560760498
dd06dc7442e0a29c,1,,-0.16095966153911184
dd06dc7442e0a29c,2,,-1.9168384224176407
dd624c162f87b675,1,,-0.283257009047601
dd624c162f87b675,2,,-0.21002099368917315
dd624c162f87b675,3,,-1.2920496314764023
ddeb856c980f25c2,1,,0.14765137434005737
ddeb856c980f25c2,2,,-1.542054459452629
de242b4cc9f12c10,1,,-0.31632275432348256
de242b4cc9f12c10,2,,-0.15261023762551224
de242b4cc9f12c10,3,,-1.5389980375766754
dea3d90ee23bbf80,2,,-0.1085914118358722
dea3d90ee23bbf80,3,,-0.05693861562758684
dea3d90ee23bbf80,4,,-0.44943327456712723
dff68261216a548b,1,,-1.489155426621437
dff68261216a548b,3,,-0.08560488266604288
dff68261216a548b,4,,-1.6905589997768402
e131fa29090de067,2,,-0.23393394501710482
e131fa29090de067,3,,-0.05622194270189439
e131fa29090de067,4,,-0.465736431380113
e223c61ed7c20881,2,,-0.15318502535422643
e223c61ed7c20881,3,,-0.5127827674150467
e2a00fc501f37b68,1,,-0.24598969838448934
e2a00fc501f37b68,2,,-0.26976482777131927
e2a00fc501f37b68,3,,-0.9790059030056
e62b28e9f470b0ab,1,,-0.33798491954803467
e62b28e9f470b0ab,3,,-0.01576687467212859
e62b28e9f470b0ab,4,,-1.2948440611362457
e7173d1fcff2cf6b,1,,-0.10079314058779605
e7173d1fcff2cf6b,2,,-0.6283192150294781
e7f2092d1e1ac15e,1,,-0.34394993260502815
e7f2092d1e1ac15e,2,,-1.6962668597698212
e80a5b7facae5c99,1,,-0.2274138331413269
e999984766ad22f0,1,,-0.03915091564780787
e999984766ad22f0,2,,-1.1663935780525208
ea6d05e01ebc2b1b,8,,-0.37532789489397633
ea6d05e01ebc2b1b,11,,-1.194917868046711
eae717c0c035c627,1,,-0.21723119779066608
eae717c0c035c627,2,,-0.5186889062169939
eba83016ec24d962,1,,-0.25200868486648514
eba83016ec24d962,2,,-2.5089728496968746
ecd95cf3290421be,1,,-0.10718780755996704
ecd95cf3290421be,3,,-0.15056119362513226
ecd95cf3290421be,4,,-1.7876187711954117
eda9645d16abac33,1,,-0.2676449862343293
eda9645d16abac33,2,,-0.8351084664463997
edbf193021b34839,1,,-0.14916974306106567
edbf193021b34839,3,,-0.06380622337261838
edbf193021b34839,4,,-1.1160905808210373
ef6960fc60ef8c53,1,,-0.23791057647516328
ef6960fc60ef8c53,3,,-0.17035413476137015
ef6960fc60ef8c53,4,,-1.4927978068590164
eff3d71f3ff9b463,1,,-0.3740605339407921
eff3d71f3ff9b463,2,,-1.4747526496648788
f0123d0388273640,1,,-0.26326948776841164
f0123d0388273640,2,,-0.049503957852721214
f0123d0388273640,3,,-1.9606496393680573
f0633ba434a12203,1,,-1.613566741347313
f0c306d5ea10cfa5,2,,-0.06247513910586183
f0c306d5ea10cfa5,3,,-1.2284702956676483
f2a29bf8303622c6,1,,-0.17418823391199112
f2a29bf8303622c6,2,,-0.07126356661319733
f2a29bf8303622c6,3,,-1.7303186506032944
f358586d8c5f9b26,2,,-0.5394629950945575
f358586d8c5f9b26,3,,-1.1987741608172655
f372f243151777dc,2,,-0.22981087553004426
f372f243151777dc,3,,-1.8422028869390488
f42876e4f73eb832,1,,-0.17876175343990328
f42876e4f73eb832,2,,-0.19180609285831451
f42876e4f73eb832,3,,-1.45547915995121
f49019eb31928799,1,,-0.7602796815335751
f49019eb31928799,2,,-1.7097220867872238
f5201faa976e4819,1,,-0.09181079268455505
f5201faa976e4819,3,,-2.012549266219139
f6e0a99e03cb229b,1,,-0.12648481652140614
f6e0a99e03cb229b,2,,-1.580454260110855
f7b77f89cfef279d,1,,-0.2701270803809166
f7b77f89cfef279d,5,,-0.20280528627336022
f7b77f89cfef279d,7,,-0.13664634100028447
f7b77f89cfef279d,11,,-0.7479574419558048
f7b77f89cfef279d,12,,-0.7075987397027867
f7dc0d787ca723be,1,,-0.20262844264507296
f7dc0d787ca723be,2,,-2.0312357544898987
f7e751fcc9a3e341,1,,-0.28465867846419934
f7e751fcc9a3e341,2,,-1.1306128054857254
f7e751fcc9a3e341,3,,-1.5860425233840942
f84c83b9bfbca5ee,1,,-0.040432319045066833
f84c83b9bfbca5ee,3,,-0.6057719439268112
f85ce1b09789e6d8,1,,-1.0057471759306886
f85ce1b09789e6d8,2,,-0.7149070956123372
f85ce1b09789e6d8,3,,-0.7788829207420349
f96dd3079cfbb7c6,1,,-0.6077477300073951
f96dd3079cfbb7c6,3,,-0.0412883808215459
f96dd3079cfbb7c6,4,,-0.19109136756995448
f96dd3079cfbb7c6,5,,-0.1862173035930274
f96dd3079cfbb7c6,6,,-0.40001299418509007
f96dd3079cfbb7c6,7,,-0.20133115909993649
fad480a34ae5af95,1,,-0.233403742313385
fad480a34ae5af95,3,,-0.2945973053574562
fad480a34ae5af95,4,,-1.996311441063881
faf3250e811c1a9a,1,,-0.008512288331985474
faf3250e811c1a9a,3,,0.011726618659767235
faf3250e811c1a9a,4,,-1.5592801868915558
fb4ca5af739b54a3,1,,-0.5379283510976367
fb85c9c6830d8aab,1,,-0.34883805294521153
fb85c9c6830d8aab,2,,-2.229678139090538
fe5cda1a6584f019,3,,0.25925563275814056
fe5cda1a6584f019,4,,-0.10123528291781744
fe5cda1a6584f019,5,,-0.2311800394207239
ffe554eb7e709ce2,1,,-0.23622441400463384
ffe554eb7e709ce2,2,,-0.9504459947347641
fff19563cffbd29a,2,,-0.04143286496400833
fff19563cffbd29a,3,,-0.5805824858446915
